fermi_name,fermi_l,fermi_b,fermi_flux,fermi_r95,fermi_class,num_csc_matches,csc_names,csc_fluxes,csc_glons,csc_glats
4FGL J1548.4-5344c,327.30936363,0.53711813,1.0572e-11,0.0561,spp,17,"2CXO J154814.9-534310, 2CXO J154816.2-534519, 2CXO J154816.7-534125, 2CXO J154819.3-534313, 2CXO J154819.6-534303, 2CXO J154819.8-534618, 2CXO J154820.7-534222, 2CXO J154822.4-534257, 2CXO J154829.6-534627, 2CXO J154831.8-534359, 2CXO J154836.3-534711, 2CXO J154839.0-534315, 2CXO J154839.3-534527, 2CXO J154839.3-534601, 2CXO J154839.4-534655, 2CXO J154840.6-534635, 2CXO J154841.2-534355","3.0888666479026e-15, 3.9880606845308e-15, 1.7497900820401e-13, 2.6375312761383e-15, 1.1701818932284e-15, 1.6823968892446e-14, 1.0609822113798e-14, 1.6398465265697e-15, 2.2755536486789e-14, 6.7871128076363e-16, 1.4267075463383e-15, 2.650117088983e-15, 7.6372568542093e-15, 2.6549919737397e-15, 4.4807226978307e-15, 5.2890853207762e-15, 9.8620169749644e-15","327.29886, 327.279049, 327.320483, 327.306929, 327.309166, 327.275989, 327.318426, 327.315632, 327.2933, 327.323148, 327.298658, 327.34449, 327.322441, 327.316465, 327.307369, 327.313143, 327.342034","0.570296, 0.540105, 0.590265, 0.562759, 0.564459, 0.521822, 0.571804, 0.561654, 0.504971, 0.533709, 0.484897, 0.532148, 0.503142, 0.49576, 0.483718, 0.486184, 0.52012"
4FGL J1536.4-4948,328.19952258,4.78664848,8.0881e-11,0.0122,MSP,1,2CXO J153623.2-494854,3.7292253977431e-15,328.198432,4.788916
4FGL J1616.6-5341,330.47589316,-2.1694975,1.0246e-11,0.0453,,7,"2CXO J161624.8-534038, 2CXO J161642.3-533937, 2CXO J161644.3-534017, 2CXO J161644.9-534250, 2CXO J161645.2-533912, 2CXO J161648.0-534048, 2CXO J161648.7-534142","2.0687154272437e-14, 6.5052463645002e-15, 4.2951525856305e-15, 8.0169765853884e-15, 1.5478977914508e-14, 4.0111114136943e-14, 3.9557735456077e-14","330.463357, 330.506276, 330.502093, 330.473514, 330.516295, 330.502644, 330.49344","-2.141751, -2.159648, -2.171162, -2.202793, -2.159696, -2.183765, -2.195579"
4FGL J1603.8-4903,332.15780976,2.57593934,5.9411e-11,0.0133,bll,1,2CXO J160350.6-490405,2.4439888013263e-13,332.150903,2.573393
4FGL J1614.1-5047,332.2134636,0.18522584,2.0995e-11,0.083,PSR,60,"2CXO J161342.1-504823, 2CXO J161342.8-504843, 2CXO J161345.3-504927, 2CXO J161346.1-504709, 2CXO J161346.3-505008, 2CXO J161347.1-504758, 2CXO J161347.8-504941, 2CXO J161348.0-504738, 2CXO J161349.0-504651, 2CXO J161349.5-504615, 2CXO J161350.7-505013, 2CXO J161350.9-504917, 2CXO J161351.0-504731, 2CXO J161352.0-504452, 2CXO J161354.4-504917, 2CXO J161358.3-504509, 2CXO J161359.2-504951, 2CXO J161359.4-504555, 2CXO J161400.0-504305, 2CXO J161400.1-504431, 2CXO J161402.4-505037, 2CXO J161402.9-504642, 2CXO J161403.6-504533, 2CXO J161404.5-505056, 2CXO J161406.3-504502, 2CXO J161407.6-504513, 2CXO J161408.9-504626, 2CXO J161409.0-505124, 2CXO J161409.1-504950, 2CXO J161409.3-504610, 2CXO J161410.2-504823, 2CXO J161411.1-505057, 2CXO J161411.2-504853, 2CXO J161412.8-504842, 2CXO J161414.2-504336, 2CXO J161416.2-505159, 2CXO J161418.3-504307, 2CXO J161419.1-504829, 2CXO J161419.2-505133, 2CXO J161420.1-505110, 2CXO J161420.4-504438, 2CXO J161421.0-504553, 2CXO J161421.2-504511, 2CXO J161421.7-504817, 2CXO J161421.7-505119, 2CXO J161422.3-504617, 2CXO J161423.6-504901, 2CXO J161424.5-505125, 2CXO J161429.6-504954, 2CXO J161430.2-504945, 2CXO J161430.9-504904, 2CXO J161432.3-504744, 2CXO J161432.7-504716, 2CXO J161433.5-504500, 2CXO J161434.3-504450, 2CXO J161435.5-504825, 2CXO J161435.5-504842, 2CXO J161436.3-504744, 2CXO J161437.5-504711, 2CXO J161438.4-504801","2.6350459933528e-14, 1.3474344705558e-15, 2.0772028210442e-15, 1.441092438976e-15, 2.04432356072e-14, 1.6458589871232e-15, 2.6440339595038e-15, 2.7218748452198e-15, 1.836516426448e-15, 4.9872323782486e-16, 4.3116982363419e-15, 2.1710090616667e-15, 9.6638131881448e-15, 7.5343356065786e-15, 1.5428342088068e-15, 1.8538952295131e-15, 8.8763705392679e-16, 1.4285296741129e-14, 3.7572265289375e-15, 1.8569270809788e-16, 1.2380115692719e-15, 2.4064397681601e-15, 3.8666991875653e-15, 8.5657399380533e-15, 1.009631096508e-15, 3.6811889678131e-15, 9.7566428361138e-16, 6.6535316434715e-15, 1.5803523479621e-15, 1.8186059114829e-15, 1.56030408347e-15, 9.8385787566564e-15, 1.191307528769e-15, 1.1119240921583e-15, 3.2171138060329e-16, 1.3837154879582e-15, 1.164992681901e-15, 2.220825193109e-15, 1.6992507198437e-15, 4.1104899802371e-15, 2.3032884850906e-15, 1.7432068951831e-15, 2.7022743302373e-14, 1.8856697924499e-15, 1.52352964357e-15, 3.6449306315561e-15, 2.4871055284195e-15, 1.9229074051816e-15, 5.2369779942879e-15, 6.550698362663e-16, 1.7997853572093e-15, 7.2784849988729e-15, 1.8394551645813e-15, 3.8008167424948e-15, 9.116535188821e-15, 1.7782049212002e-15, 1.755551738411e-15, 1.4667220598885e-15, 1.2487619968437e-15, 3.6729096690969e-15","332.146933, 332.144376, 332.140871, 332.168739, 332.134831, 332.161285, 332.142994, 332.166826, 332.177644, 332.185527, 332.142417, 332.153479, 332.173815, 332.206222, 332.160126, 332.21503, 332.162705, 332.208401, 332.241954, 332.22565, 332.160143, 332.205946, 332.220525, 332.160351, 332.231727, 332.231963, 332.22065, 332.16374, 332.181954, 332.224396, 332.200657, 332.172839, 332.196778, 332.201938, 332.263256, 332.170661, 332.276712, 332.216336, 332.181462, 332.187629, 332.26314, 332.249907, 332.258364, 332.223747, 332.188878, 332.247839, 332.219077, 332.193053, 332.220175, 332.223048, 332.232202, 332.250403, 332.256407, 332.284059, 332.287431, 332.24861, 332.245339, 332.258003, 332.266526, 332.258673","0.220299, 0.215187, 0.201572, 0.228219, 0.19168, 0.216328, 0.194327, 0.218925, 0.226579, 0.232998, 0.18263, 0.193668, 0.214715, 0.244981, 0.187206, 0.230085, 0.171675, 0.218996, 0.251962, 0.23443, 0.156503, 0.203066, 0.215633, 0.148973, 0.217127, 0.212445, 0.195481, 0.135313, 0.153877, 0.197914, 0.169433, 0.136782, 0.16157, 0.160955, 0.220118, 0.115207, 0.218478, 0.152185, 0.115055, 0.117913, 0.196399, 0.180033, 0.188266, 0.149728, 0.113363, 0.172865, 0.137594, 0.106963, 0.115988, 0.116621, 0.123684, 0.137286, 0.142275, 0.168175, 0.168817, 0.123319, 0.119815, 0.129969, 0.134579, 0.122807"
4FGL J1619.4-5106c,332.58969363,-0.6153076,2.4153e-11,0.0508,,4,"2CXO J161930.5-510629, 2CXO J161934.8-510356, 2CXO J161935.6-510630, 2CXO J161939.7-510638","2.7837019038928e-15, 1.3374375522758e-14, 2.6727402007706e-13, 1.7075653770942e-14","332.595336, 332.633226, 332.604643, 332.610752","-0.631645, -0.609243, -0.641213, -0.650373"
4FGL J1619.3-5047,332.80818716,-0.38626595,2.0875e-11,0.1483,,33,"2CXO J161908.1-505504, 2CXO J161914.3-505546, 2CXO J161925.2-505400, 2CXO J161929.6-505547, 2CXO J161931.1-505236, 2CXO J161937.8-505301, 2CXO J161942.0-505523, 2CXO J161942.1-505509, 2CXO J161943.9-504145, 2CXO J161944.2-505402, 2CXO J161945.8-504222, 2CXO J161946.0-505457, 2CXO J161949.8-504004, 2CXO J161949.9-505331, 2CXO J161950.0-505259, 2CXO J161950.9-505300, 2CXO J161951.1-505430, 2CXO J161951.4-504404, 2CXO J161951.9-505338, 2CXO J161952.7-505415, 2CXO J161954.2-505310, 2CXO J161954.5-505413, 2CXO J161956.1-504000, 2CXO J161958.7-505303, 2CXO J161959.4-505121, 2CXO J162005.1-504558, 2CXO J162006.5-505213, 2CXO J162009.2-505137, 2CXO J162009.4-504358, 2CXO J162009.4-504736, 2CXO J162017.2-504641, 2CXO J162018.0-504605, 2CXO J162018.6-504606","3.4424007878414e-15, 9.1239162042672e-15, 1.7998330455804e-15, 1.0264438141545e-15, 1.6781881717086e-14, 1.317387768918e-15, 1.3264634810964e-14, 1.5760784508261e-15, 2.1357179472279e-14, 2.2177006931735e-15, 1.7330970823314e-14, 1.3543774789875e-14, 1.4892356122511e-15, 1.3658982308202e-14, 2.988626362467e-15, 2.265932179451e-15, 7.3476566222749e-15, 6.6415981974107e-15, 1.7684817725139e-15, 2.317221667457e-15, 2.7345869292659e-14, 4.500968467907e-15, 4.2511666286492e-14, 7.7722089897916e-15, 1.2353902952033e-14, 1.6933199250246e-14, 6.0996814223488e-15, 6.2680609262172e-15, 3.323078533577e-15, 1.6054435804526e-14, 1.0743907186464e-14, 5.1257346480636e-15, 1.4730376425469e-15","332.686854, 332.690349, 332.731306, 332.71861, 332.758648, 332.766395, 332.746658, 332.749476, 332.909633, 332.766386, 332.905996, 332.759093, 332.940406, 332.783223, 332.789746, 332.791073, 332.773887, 332.896594, 332.785628, 332.779973, 332.795251, 332.783685, 332.953063, 332.805256, 332.826253, 332.900161, 332.829618, 332.841538, 332.931558, 332.889149, 332.914387, 332.92301, 332.923774","-0.45476, -0.474569, -0.473644, -0.502826, -0.467752, -0.485087, -0.520849, -0.518516, -0.362828, -0.508951, -0.373505, -0.523183, -0.353652, -0.513324, -0.507323, -0.509207, -0.527238, -0.40426, -0.51845, -0.527216, -0.517125, -0.530162, -0.364672, -0.524099, -0.505235, -0.451964, -0.528578, -0.526405, -0.436221, -0.479444, -0.483029, -0.477313, -0.478595"
4FGL J1616.6-5009,332.93678302,0.37265674,2.6661e-11,0.169,,6,"2CXO J161623.9-500010, 2CXO J161644.7-495944, 2CXO J161652.9-500111, 2CXO J161701.5-501628, 2CXO J161705.4-501346, 2CXO J161717.7-501503","4.3508656341146e-14, 9.0086390474759e-14, 2.5985967707521e-14, 1.7533803824247e-13, 2.5661418423906e-14, 7.6153644548434e-14","333.012547, 333.057703, 333.056916, 332.896352, 332.935098, 332.943766","0.504664, 0.471171, 0.438612, 0.239746, 0.264888, 0.226681"
4FGL J1620.8-5035c,333.11379626,-0.41640798,1.8324e-11,0.0843,,77,"2CXO J162021.8-503458, 2CXO J162024.0-503707, 2CXO J162024.9-503720, 2CXO J162027.1-503758, 2CXO J162027.5-503546, 2CXO J162027.8-503520, 2CXO J162029.1-503621, 2CXO J162029.4-503554, 2CXO J162029.9-503435, 2CXO J162030.4-503337, 2CXO J162031.0-503842, 2CXO J162031.7-503446, 2CXO J162032.9-503652, 2CXO J162033.2-503914, 2CXO J162033.5-503351, 2CXO J162036.7-503939, 2CXO J162036.9-503940, 2CXO J162037.0-503929, 2CXO J162038.2-503919, 2CXO J162038.8-503940, 2CXO J162040.9-503951, 2CXO J162041.0-503930, 2CXO J162041.2-503547, 2CXO J162043.7-503914, 2CXO J162044.3-503758, 2CXO J162049.1-503927, 2CXO J162049.2-503844, 2CXO J162049.3-503631, 2CXO J162049.3-503831, 2CXO J162049.7-503434, 2CXO J162050.3-503810, 2CXO J162050.5-503835, 2CXO J162051.2-503728, 2CXO J162052.4-503725, 2CXO J162053.0-503511, 2CXO J162055.1-503429, 2CXO J162055.7-503411, 2CXO J162056.9-503603, 2CXO J162057.2-503538, 2CXO J162057.3-503623, 2CXO J162057.3-503931, 2CXO J162058.1-503604, 2CXO J162058.1-503846, 2CXO J162059.5-503856, 2CXO J162059.6-503618, 2CXO J162100.2-503422, 2CXO J162100.3-503548, 2CXO J162100.4-503614, 2CXO J162100.5-503510, 2CXO J162100.6-503457, 2CXO J162101.3-503814, 2CXO J162101.4-503506, 2CXO J162102.3-503511, 2CXO J162102.3-503539, 2CXO J162102.9-503511, 2CXO J162102.9-503825, 2CXO J162103.0-503546, 2CXO J162103.5-503549, 2CXO J162103.6-503930, 2CXO J162103.6-503951, 2CXO J162103.9-503937, 2CXO J162104.4-503553, 2CXO J162105.1-503558, 2CXO J162105.3-503927, 2CXO J162106.2-503608, 2CXO J162106.5-503932, 2CXO J162106.6-503107, 2CXO J162106.7-503634, 2CXO J162106.9-503559, 2CXO J162107.1-503545, 2CXO J162107.9-503543, 2CXO J162108.0-503914, 2CXO J162110.1-503939, 2CXO J162111.3-503918, 2CXO J162112.1-503923, 2CXO J162115.0-503850, 2CXO J162117.2-503837","2.3631624209063e-14, 7.25506074922e-14, 1.0487648028064e-15, 2.6188274032134e-15, 5.9060456609119e-15, 1.2581825593828e-15, 1.4617795127884e-15, 5.986106453484e-15, 3.259682090387e-15, 1.0499572232733e-14, 2.7466982467176e-15, 8.9890166074096e-15, 2.5188654700292e-15, 1.8138752944579e-15, 3.7774074796099e-15, 2.5289985638715e-15, 2.5787756550833e-15, 1.9074355114901e-14, 4.0258921807855e-15, 2.3318096468788e-15, 3.9273610170483e-16, 7.1641107102275e-15, 2.1677112998509e-15, 7.7108171820223e-15, 1.441969383985e-15, 3.4025853507585e-15, 6.8535538852227e-14, 8.3859020027908e-15, 7.6274082548565e-15, 8.9956500980409e-16, 4.5243029013981e-15, 4.0827961432626e-15, 1.2445510089071e-15, 1.0961491536168e-14, 6.1012057410246e-15, 4.5747665819249e-15, 1.824780609598e-15, 4.873844552378e-15, 4.9488411164302e-15, 5.218989152534e-15, 8.707283148409e-15, 7.1759772679896e-15, 2.0627618717822e-15, 1.2848214257019e-15, 6.4199767886893e-15, 1.245176010626e-15, 1.8955655307722e-14, 2.0026363316456e-14, 1.2088438938615e-14, 3.6501820148033e-15, 2.0968855323823e-15, 1.603226699284e-14, 1.3477434598467e-14, 1.4766888243643e-14, 8.3081180902301e-15, 1.9389809779152e-15, 8.1910609936874e-15, 1.5561725083418e-14, 2.3401895664119e-15, 4.9673266528448e-15, 2.2924878749545e-15, 4.9299110594656e-15, 3.5411506029044e-14, 3.0510003478865e-15, 8.4046455099182e-15, 2.929973340082e-15, 4.6465947081584e-15, 9.8971025046727e-15, 6.0743184508908e-15, 3.8536643236279e-14, 1.0327627206827e-14, 3.3980179026034e-15, 5.3030064333305e-15, 3.1056401242004e-15, 4.0788097316336e-15, 2.6511338989271e-15, 9.055932607812e-15","333.060373, 333.03921, 333.038391, 333.035118, 333.061714, 333.067285, 333.057936, 333.063813, 333.080036, 333.092513, 333.033897, 333.081328, 333.058882, 333.031755, 333.095606, 333.033439, 333.033583, 333.035933, 333.040106, 333.037293, 333.03901, 333.043193, 333.087167, 333.051413, 333.067377, 333.059079, 333.067647, 333.093946, 333.070373, 333.11751, 333.076189, 333.071982, 333.086216, 333.089219, 333.116268, 333.128742, 333.133406, 333.113692, 333.119221, 333.110511, 333.073646, 333.115531, 333.083876, 333.084698, 333.115628, 333.139638, 333.122848, 333.117953, 333.130694, 333.133486, 333.096219, 333.133179, 333.13392, 333.128306, 333.13501, 333.097033, 333.128367, 333.128538, 333.085455, 333.081491, 333.084826, 333.129642, 333.129936, 333.089208, 333.130094, 333.090601, 333.18977, 333.125886, 333.133138, 333.136214, 333.138021, 333.096929, 333.096093, 333.102382, 333.102854, 333.114804, 333.121586","-0.35267, -0.382302, -0.38663, -0.398113, -0.372684, -0.368144, -0.382692, -0.377922, -0.363218, -0.352751, -0.414188, -0.368674, -0.395937, -0.424395, -0.361296, -0.43587, -0.436434, -0.434339, -0.434754, -0.440047, -0.446147, -0.441998, -0.398584, -0.443962, -0.430165, -0.456636, -0.448387, -0.422264, -0.446088, -0.399892, -0.443654, -0.448953, -0.437177, -0.438636, -0.413419, -0.409006, -0.406604, -0.430973, -0.426546, -0.435656, -0.47275, -0.433307, -0.465318, -0.469815, -0.438919, -0.41727, -0.434179, -0.439705, -0.42718, -0.424726, -0.464807, -0.428215, -0.430749, -0.436267, -0.432008, -0.470236, -0.438787, -0.440478, -0.484179, -0.488336, -0.486187, -0.443032, -0.445092, -0.486751, -0.449298, -0.489982, -0.390648, -0.455262, -0.448905, -0.446287, -0.447453, -0.489115, -0.49802, -0.496047, -0.498627, -0.497387, -0.499083"
4FGL J1626.0-4917c,334.62525484,-0.0860293,1.3004e-11,0.0787,,1,2CXO J162601.9-491411,1.8461564461019e-13,334.659171,-0.052924
4FGL J1628.0-4920,334.81545893,-0.35898754,7.4531e-12,0.0953,,2,"2CXO J162734.7-491855, 2CXO J162747.1-491630","3.4206030008735e-14, 4.4359737704132e-14","334.777643, 334.829975","-0.289154, -0.285496"
4FGL J1658.6-5323,334.86925897,-6.61541664,2.0211e-11,0.0299,MSP,3,"2CXO J165833.3-532302, 2CXO J165835.2-532410, 2CXO J165839.3-532406","2.3022585458115e-14, 7.77046074374e-15, 1.1378276179311e-14","334.873929, 334.861633, 334.868845","-6.602794, -6.617987, -6.625482"
4FGL J1634.0-4742c,336.69175375,0.03173721,3.7038e-11,0.0783,,18,"2CXO J163355.1-473804, 2CXO J163357.8-474251, 2CXO J163358.9-474214, 2CXO J163403.6-474506, 2CXO J163405.3-474209, 2CXO J163406.6-474500, 2CXO J163407.5-474451, 2CXO J163408.4-474229, 2CXO J163410.2-474207, 2CXO J163410.9-473945, 2CXO J163413.4-474214, 2CXO J163414.2-474620, 2CXO J163417.9-474557, 2CXO J163420.7-474201, 2CXO J163422.3-474446, 2CXO J163422.7-474318, 2CXO J163423.2-473845, 2CXO J163428.9-474049","2.3133731542508e-13, 7.4231443837057e-15, 5.8742099787365e-14, 9.7268660487961e-15, 4.8755718623966e-15, 2.7733211558838e-15, 5.715662356372e-15, 1.0644139506297e-14, 8.4431138119632e-15, 1.5143487858315e-14, 2.2588676794912e-15, 1.8037354464926e-14, 1.2608997453205e-14, 8.419653953578e-15, 4.2267352480023e-15, 7.4188993016077e-15, 1.2176346948458e-14, 6.4209587481469e-15","336.72143, 336.667913, 336.677579, 336.651433, 336.690736, 336.658347, 336.661828, 336.692623, 336.700615, 336.730797, 336.705174, 336.65645, 336.668136, 336.721779, 336.691041, 336.709611, 336.766535, 336.751959","0.099705, 0.039891, 0.044606, 0.002707, 0.032618, -0.002397, -0.002443, 0.022264, 0.022873, 0.0481, 0.014978, -0.033114, -0.036526, 0.002272, -0.032088, -0.016372, 0.033978, -0.001154"
4FGL J1624.9-4538,337.09797909,2.58542322,7.8847e-12,0.1652,,2,"2CXO J162422.5-454638, 2CXO J162429.0-454430","2.8711954932864e-14, 6.5066028551868e-14","336.937879, 336.976605","2.565027, 2.576343"
4FGL J1636.9-4710c,337.4143797,0.03242494,4.849e-11,0.0643,,7,"2CXO J163645.7-471147, 2CXO J163659.7-470913, 2CXO J163701.2-470854, 2CXO J163702.7-470944, 2CXO J163704.8-470757, 2CXO J163710.4-470749, 2CXO J163720.5-471027","3.8378811918456e-15, 3.7049414147519e-15, 1.0912419925485e-14, 6.1200242111089e-15, 9.6341041252219e-15, 3.4922188793294e-14, 7.4661952970862e-15","337.369143, 337.427829, 337.434556, 337.427026, 337.45304, 337.465309, 337.452037","0.040726, 0.039998, 0.040461, 0.027974, 0.043279, 0.032995, -0.017503"
4FGL J1638.4-4715c,337.51633704,-0.21613874,2.0251e-11,0.048,,5,"2CXO J163816.0-471710, 2CXO J163818.7-471329, 2CXO J163820.7-471327, 2CXO J163822.0-471644, 2CXO J163836.6-471542","6.1127044402779e-15, 1.3376368157225e-14, 1.1191398519828e-14, 3.5386908062392e-15, 6.8792414157564e-15","337.47399, 337.52474, 337.528783, 337.49054, 337.530833","-0.209085, -0.173776, -0.17748, -0.216738, -0.236089"
4FGL J1638.5-4657c,337.76017881,-0.02507106,2.7396e-11,0.0536,spp,6,"2CXO J163821.9-465732, 2CXO J163824.6-465917, 2CXO J163826.8-465754, 2CXO J163838.1-465830, 2CXO J163838.7-465446, 2CXO J163851.4-465543","8.2595993385283e-15, 3.4107205860075e-15, 3.4717289188543e-15, 7.0677457728439e-15, 3.1093904650586e-15, 5.0289397247916e-15","337.728523, 337.711962, 337.733391, 337.747214, 337.794608, 337.807066","-0.002847, -0.028112, -0.017385, -0.047893, -0.007684, -0.045034"
4FGL J1638.1-4641c,337.90147107,0.20808737,1.6588e-11,0.1184,,24,"2CXO J163730.5-464337, 2CXO J163734.2-464050, 2CXO J163739.4-464551, 2CXO J163744.0-464128, 2CXO J163746.4-463823, 2CXO J163747.8-464129, 2CXO J163747.9-464053, 2CXO J163751.6-464735, 2CXO J163755.6-464105, 2CXO J163759.3-464338, 2CXO J163800.3-464228, 2CXO J163800.8-464012, 2CXO J163811.0-463544, 2CXO J163811.0-464823, 2CXO J163818.2-463557, 2CXO J163820.6-463851, 2CXO J163823.9-463812, 2CXO J163824.5-463621, 2CXO J163824.8-463809, 2CXO J163833.8-464020, 2CXO J163834.3-463933, 2CXO J163840.7-464351, 2CXO J163843.3-464059, 2CXO J163845.6-464028","1.4961686278947e-14, 1.1294515846686e-14, 9.6469174371246e-15, 1.132309583872e-14, 6.5056733026312e-14, 2.1314188153481e-15, 5.3500453312562e-15, 1.7464115852053e-15, 6.9236608228134e-15, 9.8610683337658e-15, 4.4454340136778e-15, 1.0729009422314e-13, 2.2331772764531e-14, 6.663193511299e-15, 4.9609329480418e-14, 3.0779657296408e-14, 1.3607689445547e-14, 1.6549460862042e-15, 2.7656162164394e-15, 8.9771845038161e-15, 2.6620849496956e-15, 4.8977343456232e-15, 1.3040507840449e-14, 1.3895116248117e-14","337.80296, 337.844437, 337.792145, 337.855384, 337.897991, 337.862279, 337.870004, 337.794136, 337.882218, 337.857721, 337.874186, 337.903292, 337.977978, 337.821221, 337.989184, 337.957776, 337.972211, 337.996179, 337.974506, 337.964754, 337.975149, 337.934119, 337.974651, 337.985702","0.261104, 0.284469, 0.217469, 0.256517, 0.285841, 0.248224, 0.254851, 0.172148, 0.236075, 0.200013, 0.210635, 0.234934, 0.263003, 0.122017, 0.245353, 0.207817, 0.207916, 0.227579, 0.206747, 0.163327, 0.170795, 0.109354, 0.135666, 0.136531"
4FGL J1639.8-4642c,338.07606988,-0.02420658,4.6534e-11,0.0459,,5,"2CXO J163945.0-464212, 2CXO J163945.6-464103, 2CXO J163947.9-464113, 2CXO J163955.7-464418, 2CXO J163956.3-464133","4.7822662048651e-15, 1.1781554353066e-14, 1.5969088572616e-14, 3.4255679006595e-15, 3.9175400336406e-15","338.076724, 338.092326, 338.094599, 338.071056, 338.106431","-0.009175, 0.002151, -0.004584, -0.055124, -0.026047"
4FGL J1641.0-4619,338.50652241,0.07926353,5.9193e-11,0.0283,spp,4,"2CXO J164057.2-461930, 2CXO J164107.2-462040, 2CXO J164107.7-461925, 2CXO J164109.5-461944","1.3210972822163e-14, 7.7159927751237e-17, 6.6084283594728e-15, 6.8678732662081e-15","338.497275, 338.501668, 338.518413, 338.517813","0.08679, 0.052589, 0.065056, 0.057773"
4FGL J1648.4-4554,339.66732861,-0.62317209,7.8781e-12,0.0701,,1,2CXO J164833.4-455808,1.9825516312405e-14,339.626973,-0.678301
4FGL J1701.9-4625,340.72553288,-2.77689017,7.6966e-12,0.1769,,17,"2CXO J170104.8-462429, 2CXO J170110.6-461921, 2CXO J170118.4-461903, 2CXO J170119.7-461911, 2CXO J170130.2-461955, 2CXO J170132.4-461629, 2CXO J170135.0-461715, 2CXO J170138.1-461651, 2CXO J170138.6-461609, 2CXO J170140.4-461558, 2CXO J170141.4-461956, 2CXO J170142.3-462504, 2CXO J170143.2-461828, 2CXO J170146.7-461533, 2CXO J170151.7-461627, 2CXO J170156.5-461736, 2CXO J170207.7-461613","2.5331462332395e-14, 6.2510237347004e-15, 5.0923801483092e-15, 6.5750050016339e-15, 2.4685999357823e-14, 1.0311395179099e-15, 3.0646062452366e-15, 4.3379985240694e-15, 3.430455956878e-15, 4.5716772532321e-15, 1.3784629069287e-14, 2.9029577585152e-14, 7.0953586476461e-14, 4.7493158036592e-15, 7.3270183786181e-15, 6.999215341213e-15, 3.5155850176415e-15","340.648646, 340.726719, 340.744422, 340.744825, 340.753992, 340.803042, 340.797236, 340.80825, 340.818125, 340.824117, 340.773424, 340.707138, 340.795964, 340.840624, 340.837578, 340.830807, 340.869261","-2.639451, -2.600236, -2.614741, -2.619162, -2.6505, -2.620332, -2.63407, -2.637239, -2.632469, -2.633633, -2.67608, -2.730696, -2.66532, -2.643386, -2.664176, -2.687304, -2.697122"
4FGL J1700.3-4557,340.93379265,-2.26536945,6.9448e-12,0.1124,,5,"2CXO J170000.0-455935, 2CXO J170024.9-460255, 2CXO J170041.1-455843, 2CXO J170056.5-455534, 2CXO J170100.1-455751","5.0154933052749e-14, 7.4959431832498e-15, 3.1766567713364e-14, 6.3015006406932e-13, 1.2280487169987e-14","340.861055, 340.861945, 340.946103, 341.014998, 340.991232","-2.236653, -2.327563, -2.321684, -2.324682, -2.356313"
